Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Kiribati,KIR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kiribati,KIR,"Population ages 0-14, female",SP.POP.0014.FE.IN,22867
Kiribati,KIR,"Population ages 0-14, male",SP.POP.0014.MA.IN,23424
Kiribati,KIR,"Population ages 15-64, male",SP.POP.1564.MA.IN,38708
Kiribati,KIR,"Population ages 15-64, female",SP.POP.1564.FE.IN,42072
Kiribati,KIR,"Population ages 80 and above, male",SP.POP.80UP.MA,213
Kiribati,KIR,"Population ages 80 and above, female",SP.POP.80UP.FE,468
Kiribati,KIR,"Population, female",SP.POP.TOTL.FE.IN,68299
Kiribati,KIR,"Population, male",SP.POP.TOTL.MA.IN,64231
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Korea, Dem. People's Rep.",PRK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Korea, Dem. People's Rep.",PRK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Korea, Dem. People's Rep.",PRK,"Population ages 0-14, female",SP.POP.0014.FE.IN,2441396
"Korea, Dem. People's Rep.",PRK,"Population ages 0-14, male",SP.POP.0014.MA.IN,2572943
"Korea, Dem. People's Rep.",PRK,"Population ages 15-64, male",SP.POP.1564.MA.IN,9160329
"Korea, Dem. People's Rep.",PRK,"Population ages 15-64, female",SP.POP.1564.FE.IN,9065797
"Korea, Dem. People's Rep.",PRK,"Population ages 80 and above, male",SP.POP.80UP.MA,197339
"Korea, Dem. People's Rep.",PRK,"Population ages 80 and above, female",SP.POP.80UP.FE,438846
"Korea, Dem. People's Rep.",PRK,"Population, female",SP.POP.TOTL.FE.IN,13360198
"Korea, Dem. People's Rep.",PRK,"Population, male",SP.POP.TOTL.MA.IN,13058006
"Korea, Rep.",KOR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Korea, Rep.",KOR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Korea, Rep.",KOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Korea, Rep.",KOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Korea, Rep.",KOR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2760717
"Korea, Rep.",KOR,"Population ages 0-14, male",SP.POP.0014.MA.IN,2912580
"Korea, Rep.",KOR,"Population ages 15-64, male",SP.POP.1564.MA.IN,18768940
"Korea, Rep.",KOR,"Population ages 15-64, female",SP.POP.1564.FE.IN,17788862
"Korea, Rep.",KOR,"Population ages 80 and above, male",SP.POP.80UP.MA,780113
"Korea, Rep.",KOR,"Population ages 80 and above, female",SP.POP.80UP.FE,1556470
"Korea, Rep.",KOR,"Population, female",SP.POP.TOTL.FE.IN,25898790
"Korea, Rep.",KOR,"Population, male",SP.POP.TOTL.MA.IN,25813829
Kosovo,XKX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Kosovo,XKX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Kosovo,XKX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Kosovo,XKX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kosovo,XKX,"Population ages 0-14, female",SP.POP.0014.FE.IN,179382
Kosovo,XKX,"Population ages 0-14, male",SP.POP.0014.MA.IN,194624
Kosovo,XKX,"Population ages 15-64, male",SP.POP.1564.MA.IN,595868
Kosovo,XKX,"Population ages 15-64, female",SP.POP.1564.FE.IN,617111
Kosovo,XKX,"Population ages 80 and above, male",SP.POP.80UP.MA,11063
Kosovo,XKX,"Population ages 80 and above, female",SP.POP.80UP.FE,17914
Kosovo,XKX,"Population, female",SP.POP.TOTL.FE.IN,892445
Kosovo,XKX,"Population, male",SP.POP.TOTL.MA.IN,863921
Kuwait,KWT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Kuwait,KWT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Kuwait,KWT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Kuwait,KWT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kuwait,KWT,"Population ages 0-14, female",SP.POP.0014.FE.IN,441101
Kuwait,KWT,"Population ages 0-14, male",SP.POP.0014.MA.IN,461773
Kuwait,KWT,"Population ages 15-64, male",SP.POP.1564.MA.IN,2430501
Kuwait,KWT,"Population ages 15-64, female",SP.POP.1564.FE.IN,1376736
Kuwait,KWT,"Population ages 80 and above, male",SP.POP.80UP.MA,7858
Kuwait,KWT,"Population ages 80 and above, female",SP.POP.80UP.FE,9413
Kuwait,KWT,"Population, female",SP.POP.TOTL.FE.IN,1885194
Kuwait,KWT,"Population, male",SP.POP.TOTL.MA.IN,2968226
Kyrgyz Republic,KGZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Kyrgyz Republic,KGZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Kyrgyz Republic,KGZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kyrgyz Republic,KGZ,"Population ages 0-14, female",SP.POP.0014.FE.IN,1128198
Kyrgyz Republic,KGZ,"Population ages 0-14, male",SP.POP.0014.MA.IN,1191409
Kyrgyz Republic,KGZ,"Population ages 15-64, male",SP.POP.1564.MA.IN,2160198
Kyrgyz Republic,KGZ,"Population ages 15-64, female",SP.POP.1564.FE.IN,2234639
Kyrgyz Republic,KGZ,"Population ages 80 and above, male",SP.POP.80UP.MA,17485
Kyrgyz Republic,KGZ,"Population ages 80 and above, female",SP.POP.80UP.FE,32254
Kyrgyz Republic,KGZ,"Population, female",SP.POP.TOTL.FE.IN,3589460
Kyrgyz Republic,KGZ,"Population, male",SP.POP.TOTL.MA.IN,3510290
Lao PDR,LAO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Lao PDR,LAO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Lao PDR,LAO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Lao PDR,LAO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Lao PDR,LAO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1148287
Lao PDR,LAO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1193957
Lao PDR,LAO,"Population ages 15-64, male",SP.POP.1564.MA.IN,2498430
Lao PDR,LAO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2476676
Lao PDR,LAO,"Population ages 80 and above, male",SP.POP.80UP.MA,17845
Lao PDR,LAO,"Population ages 80 and above, female",SP.POP.80UP.FE,26014
Lao PDR,LAO,"Population, female",SP.POP.TOTL.FE.IN,3813122
Lao PDR,LAO,"Population, male",SP.POP.TOTL.MA.IN,3851871
Late-demographic dividend,LTE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Late-demographic dividend,LTE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Late-demographic dividend,LTE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Late-demographic dividend,LTE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Late-demographic dividend,LTE,"Population ages 0-14, female",SP.POP.0014.FE.IN,198217783
Late-demographic dividend,LTE,"Population ages 0-14, male",SP.POP.0014.MA.IN,218800425
Late-demographic dividend,LTE,"Population ages 15-64, male",SP.POP.1564.MA.IN,814588517
Late-demographic dividend,LTE,"Population ages 15-64, female",SP.POP.1564.FE.IN,783186106
Late-demographic dividend,LTE,"Population ages 80 and above, male",SP.POP.80UP.MA,20575539
Late-demographic dividend,LTE,"Population ages 80 and above, female",SP.POP.80UP.FE,35588421
Late-demographic dividend,LTE,"Population, female",SP.POP.TOTL.FE.IN,1157286146
Late-demographic dividend,LTE,"Population, male",SP.POP.TOTL.MA.IN,1169371901
Latin America & Caribbean,LCN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Latin America & Caribbean,LCN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Latin America & Caribbean,LCN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Latin America & Caribbean,LCN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latin America & Caribbean,LCN,"Population ages 0-14, female",SP.POP.0014.FE.IN,73716789
Latin America & Caribbean,LCN,"Population ages 0-14, male",SP.POP.0014.MA.IN,76719835
Latin America & Caribbean,LCN,"Population ages 15-64, male",SP.POP.1564.MA.IN,219432515
Latin America & Caribbean,LCN,"Population ages 15-64, female",SP.POP.1564.FE.IN,225080766
Latin America & Caribbean,LCN,"Population ages 80 and above, male",SP.POP.80UP.MA,4663664
Latin America & Caribbean,LCN,"Population ages 80 and above, female",SP.POP.80UP.FE,7240127
Latin America & Caribbean,LCN,"Population, female",SP.POP.TOTL.FE.IN,333872860
Latin America & Caribbean,LCN,"Population, male",SP.POP.TOTL.MA.IN,323738764
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latin America & Caribbean (excluding high income),LAC,"Population ages 0-14, female",SP.POP.0014.FE.IN,67031704
Latin America & Caribbean (excluding high income),LAC,"Population ages 0-14, male",SP.POP.0014.MA.IN,69707629
Latin America & Caribbean (excluding high income),LAC,"Population ages 15-64, male",SP.POP.1564.MA.IN,198809203
Latin America & Caribbean (excluding high income),LAC,"Population ages 15-64, female",SP.POP.1564.FE.IN,204247813
Latin America & Caribbean (excluding high income),LAC,"Population ages 80 and above, male",SP.POP.80UP.MA,4067060
Latin America & Caribbean (excluding high income),LAC,"Population ages 80 and above, female",SP.POP.80UP.FE,6261034
Latin America & Caribbean (excluding high income),LAC,"Population, female",SP.POP.TOTL.FE.IN,302153247
Latin America & Caribbean (excluding high income),LAC,"Population, male",SP.POP.TOTL.MA.IN,292841821
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 0-14, female",SP.POP.0014.FE.IN,72618924
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 0-14, male",SP.POP.0014.MA.IN,75553938
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-64, male",SP.POP.1564.MA.IN,214360893
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-64, female",SP.POP.1564.FE.IN,219900633
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 80 and above, male",SP.POP.80UP.MA,4390431
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 80 and above, female",SP.POP.80UP.FE,6840845
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, female",SP.POP.TOTL.FE.IN,326082571
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, male",SP.POP.TOTL.MA.IN,316315368
Latvia,LVA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Latvia,LVA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Latvia,LVA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Latvia,LVA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latvia,LVA,"Population ages 0-14, female",SP.POP.0014.FE.IN,142439
Latvia,LVA,"Population ages 0-14, male",SP.POP.0014.MA.IN,152170
Latvia,LVA,"Population ages 15-64, male",SP.POP.1564.MA.IN,582142
Latvia,LVA,"Population ages 15-64, female",SP.POP.1564.FE.IN,600195
Latvia,LVA,"Population ages 80 and above, male",SP.POP.80UP.MA,29390
Latvia,LVA,"Population ages 80 and above, female",SP.POP.80UP.FE,86442
Latvia,LVA,"Population, female",SP.POP.TOTL.FE.IN,1007833
Latvia,LVA,"Population, male",SP.POP.TOTL.MA.IN,869612
Least developed countries: UN classification,LDC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Least developed countries: UN classification,LDC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Least developed countries: UN classification,LDC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Least developed countries: UN classification,LDC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Least developed countries: UN classification,LDC,"Population ages 0-14, female",SP.POP.0014.FE.IN,222464640
Least developed countries: UN classification,LDC,"Population ages 0-14, male",SP.POP.0014.MA.IN,229273066
Least developed countries: UN classification,LDC,"Population ages 15-64, male",SP.POP.1564.MA.IN,327762984
Least developed countries: UN classification,LDC,"Population ages 15-64, female",SP.POP.1564.FE.IN,338023252
Least developed countries: UN classification,LDC,"Population ages 80 and above, male",SP.POP.80UP.MA,2342585
Least developed countries: UN classification,LDC,"Population ages 80 and above, female",SP.POP.80UP.FE,3436666
Least developed countries: UN classification,LDC,"Population, female",SP.POP.TOTL.FE.IN,584437322
Least developed countries: UN classification,LDC,"Population, male",SP.POP.TOTL.MA.IN,576618223
Lebanon,LBN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Lebanon,LBN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Lebanon,LBN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Lebanon,LBN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Lebanon,LBN,"Population ages 0-14, female",SP.POP.0014.FE.IN,751164
Lebanon,LBN,"Population ages 0-14, male",SP.POP.0014.MA.IN,791273
Lebanon,LBN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1765882
Lebanon,LBN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1897962
Lebanon,LBN,"Population ages 80 and above, male",SP.POP.80UP.MA,36119
Lebanon,LBN,"Population ages 80 and above, female",SP.POP.80UP.FE,69763
Lebanon,LBN,"Population, female",SP.POP.TOTL.FE.IN,2966891
Lebanon,LBN,"Population, male",SP.POP.TOTL.MA.IN,2806602
Lesotho,LSO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Lesotho,LSO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Lesotho,LSO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Lesotho,LSO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Lesotho,LSO,"Population ages 0-14, female",SP.POP.0014.FE.IN,401441
Lesotho,LSO,"Population ages 0-14, male",SP.POP.0014.MA.IN,405808
Lesotho,LSO,"Population ages 15-64, male",SP.POP.1564.MA.IN,688785
Lesotho,LSO,"Population ages 15-64, female",SP.POP.1564.FE.IN,726981
Lesotho,LSO,"Population ages 80 and above, male",SP.POP.80UP.MA,4692
Lesotho,LSO,"Population ages 80 and above, female",SP.POP.80UP.FE,10753
Lesotho,LSO,"Population, female",SP.POP.TOTL.FE.IN,1185745
Lesotho,LSO,"Population, male",SP.POP.TOTL.MA.IN,1125727
Liberia,LBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Liberia,LBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Liberia,LBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Liberia,LBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Liberia,LBR,"Population ages 0-14, female",SP.POP.0014.FE.IN,1084831
Liberia,LBR,"Population ages 0-14, male",SP.POP.0014.MA.IN,1112204
Liberia,LBR,"Population ages 15-64, male",SP.POP.1564.MA.IN,1546247
Liberia,LBR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1569712
Liberia,LBR,"Population ages 80 and above, male",SP.POP.80UP.MA,9621
Liberia,LBR,"Population ages 80 and above, female",SP.POP.80UP.FE,11010
Liberia,LBR,"Population, female",SP.POP.TOTL.FE.IN,2751688
Liberia,LBR,"Population, male",SP.POP.TOTL.MA.IN,2741343
Libya,LBY,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Libya,LBY,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Libya,LBY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Libya,LBY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Libya,LBY,"Population ages 0-14, female",SP.POP.0014.FE.IN,994175
Libya,LBY,"Population ages 0-14, male",SP.POP.0014.MA.IN,1048574
Libya,LBY,"Population ages 15-64, male",SP.POP.1564.MA.IN,2502733
Libya,LBY,"Population ages 15-64, female",SP.POP.1564.FE.IN,2403798
Libya,LBY,"Population ages 80 and above, male",SP.POP.80UP.MA,27510
Libya,LBY,"Population ages 80 and above, female",SP.POP.80UP.FE,34631
Libya,LBY,"Population, female",SP.POP.TOTL.FE.IN,3591018
Libya,LBY,"Population, male",SP.POP.TOTL.MA.IN,3714641
Liechtenstein,LIE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Liechtenstein,LIE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Liechtenstein,LIE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Liechtenstein,LIE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Liechtenstein,LIE,"Population ages 0-14, female",SP.POP.0014.FE.IN,2697
Liechtenstein,LIE,"Population ages 0-14, male",SP.POP.0014.MA.IN,3021
Liechtenstein,LIE,"Population ages 15-64, male",SP.POP.1564.MA.IN,13021
Liechtenstein,LIE,"Population ages 15-64, female",SP.POP.1564.FE.IN,13077
Liechtenstein,LIE,"Population ages 80 and above, male",SP.POP.80UP.MA,754
Liechtenstein,LIE,"Population ages 80 and above, female",SP.POP.80UP.FE,1152
Liechtenstein,LIE,"Population, female",SP.POP.TOTL.FE.IN,20058
Liechtenstein,LIE,"Population, male",SP.POP.TOTL.MA.IN,19792
Lithuania,LTU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Lithuania,LTU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Lithuania,LTU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Lithuania,LTU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Lithuania,LTU,"Population ages 0-14, female",SP.POP.0014.FE.IN,208245
Lithuania,LTU,"Population ages 0-14, male",SP.POP.0014.MA.IN,219253
Lithuania,LTU,"Population ages 15-64, male",SP.POP.1564.MA.IN,939557
Lithuania,LTU,"Population ages 15-64, female",SP.POP.1564.FE.IN,934343
Lithuania,LTU,"Population ages 80 and above, male",SP.POP.80UP.MA,44219
Lithuania,LTU,"Population ages 80 and above, female",SP.POP.80UP.FE,121764
Lithuania,LTU,"Population, female",SP.POP.TOTL.FE.IN,1517536
Lithuania,LTU,"Population, male",SP.POP.TOTL.MA.IN,1354049
Low & middle income,LMY,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Low & middle income,LMY,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Low & middle income,LMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Low & middle income,LMY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Low & middle income,LMY,"Population ages 0-14, female",SP.POP.0014.FE.IN,867919502
Low & middle income,LMY,"Population ages 0-14, male",SP.POP.0014.MA.IN,921473517
Low & middle income,LMY,"Population ages 15-64, male",SP.POP.1564.MA.IN,2184606461
Low & middle income,LMY,"Population ages 15-64, female",SP.POP.1564.FE.IN,2126647568
Low & middle income,LMY,"Population ages 80 and above, male",SP.POP.80UP.MA,33697675
Low & middle income,LMY,"Population ages 80 and above, female",SP.POP.80UP.FE,53078243
Low & middle income,LMY,"Population, female",SP.POP.TOTL.FE.IN,3287762401
Low & middle income,LMY,"Population, male",SP.POP.TOTL.MA.IN,3345347233
Low income,LIC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Low income,LIC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Low income,LIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Low income,LIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Low income,LIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,150753703
Low income,LIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,154562710
Low income,LIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,201986258
Low income,LIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,205331278
Low income,LIC,"Population ages 80 and above, male",SP.POP.80UP.MA,1193747
Low income,LIC,"Population ages 80 and above, female",SP.POP.80UP.FE,1939409
Low income,LIC,"Population, female",SP.POP.TOTL.FE.IN,369459782
Low income,LIC,"Population, male",SP.POP.TOTL.MA.IN,367006613
Lower middle income,LMC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Lower middle income,LMC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Lower middle income,LMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Lower middle income,LMC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Lower middle income,LMC,"Population ages 0-14, female",SP.POP.0014.FE.IN,447394726
Lower middle income,LMC,"Population ages 0-14, male",SP.POP.0014.MA.IN,473806688
Lower middle income,LMC,"Population ages 15-64, male",SP.POP.1564.MA.IN,1005863612
Lower middle income,LMC,"Population ages 15-64, female",SP.POP.1564.FE.IN,973587424
Lower middle income,LMC,"Population ages 80 and above, male",SP.POP.80UP.MA,10493609
Lower middle income,LMC,"Population ages 80 and above, female",SP.POP.80UP.FE,15273063
Lower middle income,LMC,"Population, female",SP.POP.TOTL.FE.IN,1517520363
Lower middle income,LMC,"Population, male",SP.POP.TOTL.MA.IN,1562258417
Luxembourg,LUX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Luxembourg,LUX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Luxembourg,LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Luxembourg,LUX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Luxembourg,LUX,"Population ages 0-14, female",SP.POP.0014.FE.IN,51550
Luxembourg,LUX,"Population ages 0-14, male",SP.POP.0014.MA.IN,53879
Luxembourg,LUX,"Population ages 15-64, male",SP.POP.1564.MA.IN,235446
Luxembourg,LUX,"Population ages 15-64, female",SP.POP.1564.FE.IN,224883
Luxembourg,LUX,"Population ages 80 and above, male",SP.POP.80UP.MA,10214
Luxembourg,LUX,"Population ages 80 and above, female",SP.POP.80UP.FE,16385
Luxembourg,LUX,"Population, female",SP.POP.TOTL.FE.IN,331083
Luxembourg,LUX,"Population, male",SP.POP.TOTL.MA.IN,335347
"Macao SAR, China",MAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Macao SAR, China",MAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Macao SAR, China",MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Macao SAR, China",MAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Macao SAR, China",MAC,"Population ages 0-14, female",SP.POP.0014.FE.IN,46681
"Macao SAR, China",MAC,"Population ages 0-14, male",SP.POP.0014.MA.IN,48992
"Macao SAR, China",MAC,"Population ages 15-64, male",SP.POP.1564.MA.IN,220187
"Macao SAR, China",MAC,"Population ages 15-64, female",SP.POP.1564.FE.IN,271441
"Macao SAR, China",MAC,"Population ages 80 and above, male",SP.POP.80UP.MA,5217
"Macao SAR, China",MAC,"Population ages 80 and above, female",SP.POP.80UP.FE,7387
"Macao SAR, China",MAC,"Population, female",SP.POP.TOTL.FE.IN,365681
"Macao SAR, China",MAC,"Population, male",SP.POP.TOTL.MA.IN,313119
Madagascar,MDG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Madagascar,MDG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Madagascar,MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Madagascar,MDG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Madagascar,MDG,"Population ages 0-14, female",SP.POP.0014.FE.IN,6091767
Madagascar,MDG,"Population ages 0-14, male",SP.POP.0014.MA.IN,6253129
Madagascar,MDG,"Population ages 15-64, male",SP.POP.1564.MA.IN,8910625
Madagascar,MDG,"Population ages 15-64, female",SP.POP.1564.FE.IN,8899976
Madagascar,MDG,"Population ages 80 and above, male",SP.POP.80UP.MA,49200
Madagascar,MDG,"Population ages 80 and above, female",SP.POP.80UP.FE,66161
Madagascar,MDG,"Population, female",SP.POP.TOTL.FE.IN,15549002
Madagascar,MDG,"Population, male",SP.POP.TOTL.MA.IN,15646930
Malawi,MWI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Malawi,MWI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Malawi,MWI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Malawi,MWI,"Population ages 0-14, female",SP.POP.0014.FE.IN,4361761
Malawi,MWI,"Population ages 0-14, male",SP.POP.0014.MA.IN,4357784
Malawi,MWI,"Population ages 15-64, male",SP.POP.1564.MA.IN,5711959
Malawi,MWI,"Population ages 15-64, female",SP.POP.1564.FE.IN,6125830
Malawi,MWI,"Population ages 80 and above, male",SP.POP.80UP.MA,32971
Malawi,MWI,"Population ages 80 and above, female",SP.POP.80UP.FE,63532
Malawi,MWI,"Population, female",SP.POP.TOTL.FE.IN,10809386
Malawi,MWI,"Population, male",SP.POP.TOTL.MA.IN,10295096
Malaysia,MYS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Malaysia,MYS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
